"Crimes by Offense and Town"
"Current date: 8/2/2026 12:43:17 AM (Eastern Daylight Time)"
"Data source: Connecticut_SS, Offense Data"
"Jurisdiction by Type: Connecticut"
"Offense Type","Incident Date","Jurisdiction by Geography","Number of Crimes",
"Negligent Manslaughter","2023","CSP - Rocky Hill",""
"Negligent Manslaughter","2023","Rocky Hill Police Department",""
"Negligent Manslaughter","2023","Roxbury",""
"Negligent Manslaughter","2023","CSP - Roxbury",""
"Negligent Manslaughter","2023","Salem",""
"Negligent Manslaughter","2023","CSP - Salem",""
"Negligent Manslaughter","2023","Salisbury",""
"Negligent Manslaughter","2023","CSP - Salisbury",""
"Negligent Manslaughter","2023","Scotland",""
"Negligent Manslaughter","2023","CSP - Scotland",""
"Negligent Manslaughter","2023","Seymour",""
"Negligent Manslaughter","2023","CSP - Seymour",""
"Negligent Manslaughter","2023","Seymour Police Department",""
"Negligent Manslaughter","2023","Sharon",""
"Negligent Manslaughter","2023","CSP - Sharon",""
"Negligent Manslaughter","2023","Shelton",""
"Negligent Manslaughter","2023","CSP - Shelton",""
"Negligent Manslaughter","2023","Shelton Police Department",""
"Negligent Manslaughter","2023","Sherman",""
"Negligent Manslaughter","2023","CSP - Sherman",""
"Negligent Manslaughter","2023","Simsbury",""
"Negligent Manslaughter","2023","CSP - Simsbury",""
"Negligent Manslaughter","2023","Simsbury Police Department",""
"Negligent Manslaughter","2023","Somers",""
"Negligent Manslaughter","2023","CSP - Somers",""
"Negligent Manslaughter","2023","Southbury",""
"Negligent Manslaughter","2023","CSP - Southbury",""
"Negligent Manslaughter","2023","Southington","1"
"Negligent Manslaughter","2023","CSP - Southington","1"
"Negligent Manslaughter","2023","Southington Police Department",""
"Negligent Manslaughter","2023","South Windsor",""
"Negligent Manslaughter","2023","CSP - South Windsor",""
"Negligent Manslaughter","2023","South Windsor Police Department",""
"Negligent Manslaughter","2023","Sprague",""
"Negligent Manslaughter","2023","CSP - Sprague",""
"Negligent Manslaughter","2023","Stafford",""
"Negligent Manslaughter","2023","CSP - Stafford",""
"Negligent Manslaughter","2023","Stamford",""
"Negligent Manslaughter","2023","CSP - Stamford",""
"Negligent Manslaughter","2023","Stamford Police Department",""
"Negligent Manslaughter","2023","Sterling",""
"Negligent Manslaughter","2023","CSP - Sterling",""
"Negligent Manslaughter","2023","Stonington","2"
"Negligent Manslaughter","2023","CSP - Stonington","1"
"Negligent Manslaughter","2023","Stonington Police Department","1"
"Negligent Manslaughter","2023","Stratford",""
"Negligent Manslaughter","2023","CSP - Stratford",""
"Negligent Manslaughter","2023","Stratford Police Department",""
"Negligent Manslaughter","2023","Suffield",""
"Negligent Manslaughter","2023","CSP - Suffield",""
"Negligent Manslaughter","2023","Suffield Police Department",""
"Negligent Manslaughter","2023","Thomaston",""
"Negligent Manslaughter","2023","CSP - Thomaston",""
"Negligent Manslaughter","2023","Thomaston Police Department",""
"Negligent Manslaughter","2023","Thompson","1"
"Negligent Manslaughter","2023","CSP - Thompson","1"
"Negligent Manslaughter","2023","Tolland",""
"Negligent Manslaughter","2023","CSP - Tolland",""
"Negligent Manslaughter","2023","Torrington","1"
"Negligent Manslaughter","2023","CSP - Torrington",""
"Negligent Manslaughter","2023","Torrington Police Department","1"
"Negligent Manslaughter","2023","Trumbull","2"
"Negligent Manslaughter","2023","CSP - Trumbull","1"
"Negligent Manslaughter","2023","Trumbull Police Department","1"
"Negligent Manslaughter","2023","Union",""
"Negligent Manslaughter","2023","CSP - Union",""
"Negligent Manslaughter","2023","Vernon",""
"Negligent Manslaughter","2023","CSP - Vernon",""
"Negligent Manslaughter","2023","Vernon Police Department",""
"Negligent Manslaughter","2023","Voluntown",""
"Negligent Manslaughter","2023","CSP - Voluntown",""
"Negligent Manslaughter","2023","Wallingford",""
"Negligent Manslaughter","2023","CSP - Wallingford",""
"Negligent Manslaughter","2023","Wallingford Police Department",""
"Negligent Manslaughter","2023","Warren",""
"Negligent Manslaughter","2023","CSP - Warren",""
"Negligent Manslaughter","2023","Washington",""
"Negligent Manslaughter","2023","CSP - Washington",""
"Negligent Manslaughter","2023","Waterbury","2"
"Negligent Manslaughter","2023","CSP - Waterbury",""
"Negligent Manslaughter","2023","Waterbury Police Department","2"
"Negligent Manslaughter","2023","Waterford","2"
"Negligent Manslaughter","2023","CSP - Waterford",""
"Negligent Manslaughter","2023","Waterford Police Department","2"
"Negligent Manslaughter","2023","Watertown",""
"Negligent Manslaughter","2023","CSP - Watertown",""
"Negligent Manslaughter","2023","Watertown Police Department",""
"Negligent Manslaughter","2023","Westbrook",""
"Negligent Manslaughter","2023","CSP - Westbrook",""
"Negligent Manslaughter","2023","West Hartford","2"
"Negligent Manslaughter","2023","CSP - West Hartford","2"
"Negligent Manslaughter","2023","West Hartford Police Department",""
"Negligent Manslaughter","2023","West Haven",""
"Negligent Manslaughter","2023","CSP - West Haven",""
"Negligent Manslaughter","2023","West Haven Police Department",""
"Negligent Manslaughter","2023","Weston",""
"Negligent Manslaughter","2023","CSP - Weston",""
"Negligent Manslaughter","2023","Weston Police Department",""
"Negligent Manslaughter","2023","Westport",""
"Negligent Manslaughter","2023","CSP - Westport",""
"Negligent Manslaughter","2023","Westport Police Department",""
"Negligent Manslaughter","2023","Wethersfield",""
"Negligent Manslaughter","2023","CSP - Wethersfield",""
"Negligent Manslaughter","2023","Wethersfield Police Department",""
"Negligent Manslaughter","2023","Willington","1"
"Negligent Manslaughter","2023","CSP - Willington","1"
"Negligent Manslaughter","2023","Wilton",""
"Negligent Manslaughter","2023","CSP - Wilton",""
"Negligent Manslaughter","2023","Wilton Police Department",""
"Negligent Manslaughter","2023","Winchester",""
"Negligent Manslaughter","2023","CSP - Winchester",""
"Negligent Manslaughter","2023","Winchester Police Department",""
"Negligent Manslaughter","2023","Willimantic",""
"Negligent Manslaughter","2023","CSP - Windham",""
"Negligent Manslaughter","2023","Eastern Connecticut State University",""
"Negligent Manslaughter","2023","Willimantic Police Department",""
"Negligent Manslaughter","2023","Windsor","1"
"Negligent Manslaughter","2023","CSP - Windsor","1"
"Negligent Manslaughter","2023","Windsor Police Department",""
"Negligent Manslaughter","2023","Windsor Locks",""
"Negligent Manslaughter","2023","CSP - Windsor Locks",""
"Negligent Manslaughter","2023","Windsor Locks Police Department",""
"Negligent Manslaughter","2023","Wolcott",""
"Negligent Manslaughter","2023","CSP - Wolcott",""
"Negligent Manslaughter","2023","Wolcott Police Department",""
"Negligent Manslaughter","2023","Woodbridge",""
"Negligent Manslaughter","2023","CSP - Woodbridge",""
"Negligent Manslaughter","2023","Woodbridge Police Department",""
"Negligent Manslaughter","2023","Woodbury","1"
"Negligent Manslaughter","2023","CSP - Woodbury","1"
"Negligent Manslaughter","2023","Woodstock",""
"Negligent Manslaughter","2023","CSP - Woodstock",""
"Negligent Manslaughter","2023","Statewide Organizations",""
"Negligent Manslaughter","2023","Connecticut State Police",""
"Negligent Manslaughter","2023","CSP - Other",""
"Negligent Manslaughter","2023","Department of Motor Vehicles",""
"Negligent Manslaughter","2023","Metropolitan Transportation Authority",""
"Negligent Manslaughter","2023","State Environmental Conservation Police (ENCON-DEEP)",""
"Negligent Manslaughter","2024","Andover",""
"Negligent Manslaughter","2024","CSP - Andover",""
"Negligent Manslaughter","2024","Ansonia",""
"Negligent Manslaughter","2024","Ansonia Police Department",""
"Negligent Manslaughter","2024","CSP - Ansonia",""
"Negligent Manslaughter","2024","Ashford",""
"Negligent Manslaughter","2024","CSP - Ashford",""
"Negligent Manslaughter","2024","Avon",""
"Negligent Manslaughter","2024","Avon Police Department",""
"Negligent Manslaughter","2024","CSP - Avon",""
"Negligent Manslaughter","2024","Barkhamsted",""
"Negligent Manslaughter","2024","CSP - Barkhamstead",""
"Negligent Manslaughter","2024","Beacon Falls",""
"Negligent Manslaughter","2024","CSP - Beacon Falls",""
"Negligent Manslaughter","2024","Berlin","1"
"Negligent Manslaughter","2024","Berlin Police Department",""
"Negligent Manslaughter","2024","CSP - Berlin","1"
"Negligent Manslaughter","2024","Bethany",""
"Negligent Manslaughter","2024","CSP - Bethany",""
"Negligent Manslaughter","2024","Bethel",""
"Negligent Manslaughter","2024","Bethel Police Department",""
"Negligent Manslaughter","2024","CSP - Bethel",""
"Negligent Manslaughter","2024","Bethlehem",""
"Negligent Manslaughter","2024","CSP - Bethlehem",""
"Negligent Manslaughter","2024","Bloomfield",""
"Negligent Manslaughter","2024","Bloomfield Police Department",""
"Negligent Manslaughter","2024","CSP - Bloomfield",""
"Negligent Manslaughter","2024","Bolton",""
"Negligent Manslaughter","2024","CSP - Bolton",""
"Negligent Manslaughter","2024","Bozrah","1"
"Negligent Manslaughter","2024","CSP - Bozrah","1"
"Negligent Manslaughter","2024","Branford",""
"Negligent Manslaughter","2024","Branford Police Department",""
"Negligent Manslaughter","2024","CSP - Branford",""
"Negligent Manslaughter","2024","Bridgeport","2"
"Negligent Manslaughter","2024","Bridgeport Police Department","2"
"Negligent Manslaughter","2024","CSP - Bridgeport",""
"Negligent Manslaughter","2024","Bridgewater",""
"Negligent Manslaughter","2024","CSP - Bridgewater",""
"Negligent Manslaughter","2024","Bristol",""
"Negligent Manslaughter","2024","Bristol Police Department",""
"Negligent Manslaughter","2024","CSP - Bristol",""
"Negligent Manslaughter","2024","Brookfield","1"
"Negligent Manslaughter","2024","Brookfield Police Department","1"
"Negligent Manslaughter","2024","CSP - Brookfield",""
"Negligent Manslaughter","2024","Brooklyn",""
"Negligent Manslaughter","2024","CSP - Brooklyn",""
"Negligent Manslaughter","2024","Burlington",""
"Negligent Manslaughter","2024","CSP - Burlington",""
"Negligent Manslaughter","2024","Canaan",""
"Negligent Manslaughter","2024","CSP - Canaan",""
"Negligent Manslaughter","2024","Canterbury",""
"Negligent Manslaughter","2024","CSP - Canterbury",""
"Negligent Manslaughter","2024","Canton",""
"Negligent Manslaughter","2024","Canton Police Department",""
"Negligent Manslaughter","2024","CSP - Canton",""
"Negligent Manslaughter","2024","Chaplin",""
"Negligent Manslaughter","2024","CSP - Chaplin",""
"Negligent Manslaughter","2024","Cheshire",""
"Negligent Manslaughter","2024","Cheshire Police Department",""
"Negligent Manslaughter","2024","CSP - Cheshire",""
"Negligent Manslaughter","2024","Chester",""
"Negligent Manslaughter","2024","CSP - Chester",""
"Negligent Manslaughter","2024","Clinton",""
"Negligent Manslaughter","2024","Clinton Police Department",""
"Negligent Manslaughter","2024","CSP - Clinton",""
"Negligent Manslaughter","2024","Colchester",""
"Negligent Manslaughter","2024","CSP - Colchester",""
"Negligent Manslaughter","2024","Colebrook",""
"Negligent Manslaughter","2024","CSP - Colebrook",""
"Negligent Manslaughter","2024","Columbia",""
"Negligent Manslaughter","2024","CSP - Columbia",""
"Negligent Manslaughter","2024","Cornwall",""
"Negligent Manslaughter","2024","CSP - Cornwall",""
"Negligent Manslaughter","2024","Coventry",""
"Negligent Manslaughter","2024","Coventry Police Department",""
"Negligent Manslaughter","2024","CSP - Coventry",""
"Negligent Manslaughter","2024","Cromwell",""
"Negligent Manslaughter","2024","Cromwell Police Department",""
"Negligent Manslaughter","2024","CSP - Cromwell",""
"Negligent Manslaughter","2024","Danbury",""
"Negligent Manslaughter","2024","CSP - Danbury",""
"Negligent Manslaughter","2024","Danbury Police Department",""
"Negligent Manslaughter","2024","Western Connecticut State University",""
"Negligent Manslaughter","2024","Darien",""
"Negligent Manslaughter","2024","CSP - Darien",""
"Negligent Manslaughter","2024","Darien Police Department",""
"Negligent Manslaughter","2024","Deep River",""
"Negligent Manslaughter","2024","CSP - Deep River",""
"Negligent Manslaughter","2024","Derby",""
"Negligent Manslaughter","2024","CSP - Derby",""
"Negligent Manslaughter","2024","Derby Police Department",""
"Negligent Manslaughter","2024","Durham",""
"Negligent Manslaughter","2024","CSP - Durham",""
"Negligent Manslaughter","2024","Eastford",""
"Negligent Manslaughter","2024","CSP - Eastford",""
"Negligent Manslaughter","2024","East Granby",""
"Negligent Manslaughter","2024","CSP - East Granby",""
"Negligent Manslaughter","2024","East Haddam",""
"Negligent Manslaughter","2024","CSP - East Haddam",""
"Negligent Manslaughter","2024","East Hampton",""
"Negligent Manslaughter","2024","CSP - East Hampton",""
"Negligent Manslaughter","2024","East Hampton Police Department",""
"Negligent Manslaughter","2024","East Hartford",""
"Negligent Manslaughter","2024","CSP - East Hartford",""
"Negligent Manslaughter","2024","East Hartford Police Department",""
"Negligent Manslaughter","2024","East Haven",""
"Negligent Manslaughter","2024","CSP - East Haven",""
"Negligent Manslaughter","2024","East Haven Police Department",""
"Negligent Manslaughter","2024","East Lyme",""
"Negligent Manslaughter","2024","CSP - East Lyme",""
"Negligent Manslaughter","2024","East Lyme Police Department",""
"Negligent Manslaughter","2024","Easton",""
"Negligent Manslaughter","2024","CSP - Easton",""
"Negligent Manslaughter","2024","Easton Police Department",""
"Negligent Manslaughter","2024","East Windsor",""
"Negligent Manslaughter","2024","CSP - East Windsor",""
"Negligent Manslaughter","2024","East Windsor Police Department",""
"Negligent Manslaughter","2024","Ellington","1"
"Negligent Manslaughter","2024","CSP - Ellington","1"
"Negligent Manslaughter","2024","Enfield","2"
"Negligent Manslaughter","2024","CSP - Enfield",""
"Negligent Manslaughter","2024","Enfield Police Department","2"
"Negligent Manslaughter","2024","Essex",""
"Negligent Manslaughter","2024","CSP - Essex",""
"Negligent Manslaughter","2024","Fairfield",""
"Negligent Manslaughter","2024","CSP - Fairfield",""
"Negligent Manslaughter","2024","Fairfield Police Department",""
"Negligent Manslaughter","2024","Farmington","1"
"Negligent Manslaughter","2024","CSP - Farmington",""
"Negligent Manslaughter","2024","Farmington Police Department","1"
"Negligent Manslaughter","2024","Franklin",""
"Negligent Manslaughter","2024","CSP - Franklin",""
"Negligent Manslaughter","2024","Glastonbury",""
"Negligent Manslaughter","2024","CSP - Glastonbury",""
"Negligent Manslaughter","2024","Glastonbury Police Department",""
"Negligent Manslaughter","2024","Goshen",""
"Negligent Manslaughter","2024","CSP - Goshen",""
"Negligent Manslaughter","2024","Granby",""
"Negligent Manslaughter","2024","CSP - Granby",""
"Negligent Manslaughter","2024","Granby Police Department",""
"Negligent Manslaughter","2024","Greenwich",""
"Negligent Manslaughter","2024","CSP - Greenwich",""
"Negligent Manslaughter","2024","Greenwich Police Department",""
"Negligent Manslaughter","2024","Griswold","4"
"Negligent Manslaughter","2024","CSP - Griswold","4"
"Negligent Manslaughter","2024","Groton",""
"Negligent Manslaughter","2024","CSP - Groton",""
"Negligent Manslaughter","2024","Groton City",""
"Negligent Manslaughter","2024","Groton Long Point",""
"Negligent Manslaughter","2024","Groton Town",""
"Negligent Manslaughter","2024","Guilford",""
"Negligent Manslaughter","2024","CSP - Guilford",""
"Negligent Manslaughter","2024","Guilford Police Department",""
"Negligent Manslaughter","2024","Haddam",""
"Negligent Manslaughter","2024","CSP - Haddam",""
"Negligent Manslaughter","2024","Hamden",""
"Negligent Manslaughter","2024","CSP - Hamden",""
"Negligent Manslaughter","2024","Hamden Police Department",""
"Negligent Manslaughter","2024","Hampton",""
"Negligent Manslaughter","2024","CSP - Hampton",""
"Negligent Manslaughter","2024","Hartford","3"
"Negligent Manslaughter","2024","CSP - Hartford",""
"Negligent Manslaughter","2024","Hartford Police Department","3"
"Negligent Manslaughter","2024","State Capitol Police",""
"Negligent Manslaughter","2024","Hartland",""
"Negligent Manslaughter","2024","CSP - Hartland",""
"Negligent Manslaughter","2024","Harwinton",""
"Negligent Manslaughter","2024","CSP - Harwinton",""
"Negligent Manslaughter","2024","Hebron","1"
"Negligent Manslaughter","2024","CSP - Hebron","1"
"Negligent Manslaughter","2024","Kent",""
"Negligent Manslaughter","2024","CSP - Kent",""
"Negligent Manslaughter","2024","Killingly",""
"Negligent Manslaughter","2024","CSP - Killingly",""
"Negligent Manslaughter","2024","Killingworth",""
"Negligent Manslaughter","2024","CSP - Killingworth",""
"Negligent Manslaughter","2024","Lebanon",""
"Negligent Manslaughter","2024","CSP - Lebanon",""
"Negligent Manslaughter","2024","Ledyard",""
"Negligent Manslaughter","2024","CSP - Ledyard",""
"Negligent Manslaughter","2024","Foxwoods Casino (now Mashantucket)-prior to 2017",""
"Negligent Manslaughter","2024","Ledyard Police Department",""
"Negligent Manslaughter","2024","Mashantucket Pequot Tribal",""
"Negligent Manslaughter","2024","Lisbon","2"
"Negligent Manslaughter","2024","CSP - Lisbon","2"
"Negligent Manslaughter","2024","Litchfield","1"
"Negligent Manslaughter","2024","CSP - Litchfield","1"
"Negligent Manslaughter","2024","Lyme",""
"Negligent Manslaughter","2024","CSP - Lyme",""
"Negligent Manslaughter","2024","Madison",""
"Negligent Manslaughter","2024","CSP - Madison",""
"Negligent Manslaughter","2024","Madison Police Department",""
"Negligent Manslaughter","2024","Manchester","1"
"Negligent Manslaughter","2024","CSP - Manchester","1"
"Negligent Manslaughter","2024","Manchester Police Department",""
"Negligent Manslaughter","2024","Mansfield",""
"Negligent Manslaughter","2024","CSP - Mansfield",""
"Negligent Manslaughter","2024","University of Connecticut -  Health Center-Obsolete",""
"Negligent Manslaughter","2024","University of Connecticut - Storrs",""
"Negligent Manslaughter","2024","Marlborough",""
"Negligent Manslaughter","2024","CSP - Marlborough",""
"Negligent Manslaughter","2024","Meriden",""
"Negligent Manslaughter","2024","CSP - Meriden",""
"Negligent Manslaughter","2024","Meriden Police Department",""
"Negligent Manslaughter","2024","Middlebury",""
"Negligent Manslaughter","2024","CSP - Middlebury",""
"Negligent Manslaughter","2024","Middlebury Police Department",""
"Negligent Manslaughter","2024","Middlefield","1"
"Negligent Manslaughter","2024","CSP - Middlefield","1"
"Negligent Manslaughter","2024","Middletown",""
"Negligent Manslaughter","2024","CSP - Middletown",""
"Negligent Manslaughter","2024","Middletown Police Department",""
"Negligent Manslaughter","2024","Milford",""
"Negligent Manslaughter","2024","CSP - Milford",""
"Negligent Manslaughter","2024","Milford Police Department",""
"Negligent Manslaughter","2024","Monroe",""
"Negligent Manslaughter","2024","CSP - Monroe",""
"Negligent Manslaughter","2024","Monroe Police Department",""
"Negligent Manslaughter","2024","Montville",""
"Negligent Manslaughter","2024","CSP - Montville",""
"Negligent Manslaughter","2024","Mohegan Sun Casino-prior to 2016",""
"Negligent Manslaughter","2024","Mohegan Tribal",""
"Negligent Manslaughter","2024","Montville PD-Obsolete",""
"Negligent Manslaughter","2024","Montville Police Department",""
"Negligent Manslaughter","2024","Morris",""
"Negligent Manslaughter","2024","CSP - Morris",""
"Negligent Manslaughter","2024","Naugatuck",""
"Negligent Manslaughter","2024","CSP - Naugatuck",""
"Negligent Manslaughter","2024","Naugatuck Police Department",""
"Negligent Manslaughter","2024","New Britain",""
"Negligent Manslaughter","2024","Central Connecticut State University",""
"Negligent Manslaughter","2024","CSP - New Britain",""
"Negligent Manslaughter","2024","New Britain Police Department",""
"Negligent Manslaughter","2024","New Canaan",""
"Negligent Manslaughter","2024","CSP - New Canaan",""
"Negligent Manslaughter","2024","New Canaan Police Department",""
"Negligent Manslaughter","2024","New Fairfield",""
"Negligent Manslaughter","2024","CSP - New Fairfield",""
"Negligent Manslaughter","2024","New Hartford",""
"Negligent Manslaughter","2024","CSP - New Hartford",""
"Negligent Manslaughter","2024","New Haven","4"
"Negligent Manslaughter","2024","CSP - New Haven","1"
"Negligent Manslaughter","2024","New Haven Police Department","3"
"Negligent Manslaughter","2024","Southern Connecticut State University",""
"Negligent Manslaughter","2024","Yale University",""
"Negligent Manslaughter","2024","Yale University SRS",""
"Negligent Manslaughter","2024","Newington",""
"Negligent Manslaughter","2024","CSP - Newington",""
"Negligent Manslaughter","2024","Newington Police Department",""
"Negligent Manslaughter","2024","New London",""
"Negligent Manslaughter","2024","CSP - New London",""
"Negligent Manslaughter","2024","New London Police Department",""
"Negligent Manslaughter","2024","New Milford",""
"Negligent Manslaughter","2024","CSP - New Milford",""
"Negligent Manslaughter","2024","New Milford Police Department",""
"Negligent Manslaughter","2024","Newtown",""
"Negligent Manslaughter","2024","CSP - Newtown",""
"Negligent Manslaughter","2024","Newtown Police Department",""
"Negligent Manslaughter","2024","Norfolk",""
"Negligent Manslaughter","2024","CSP - Norfolk",""
"Negligent Manslaughter","2024","North Branford",""
"Negligent Manslaughter","2024","CSP - North Branford",""
"Negligent Manslaughter","2024","North Branford Police Department",""
"Negligent Manslaughter","2024","North Canaan",""
"Negligent Manslaughter","2024","CSP - North Canaan",""
"Negligent Manslaughter","2024","North Haven",""
"Negligent Manslaughter","2024","CSP - North Haven",""
"Negligent Manslaughter","2024","North Haven Police Department",""
"Negligent Manslaughter","2024","North Stonington",""
"Negligent Manslaughter","2024","CSP - North Stonington",""
"Negligent Manslaughter","2024","Norwalk","2"
"Negligent Manslaughter","2024","CSP - Norwalk",""
"Negligent Manslaughter","2024","Norwalk Police Department","2"
"Negligent Manslaughter","2024","Norwich",""
"Negligent Manslaughter","2024","CSP - Norwich",""
"Negligent Manslaughter","2024","Norwich Police Department",""
"Negligent Manslaughter","2024","Old Lyme",""
"Negligent Manslaughter","2024","CSP - Old Lyme",""
"Negligent Manslaughter","2024","Old Saybrook",""
"Negligent Manslaughter","2024","CSP - Old Saybrook",""
"Negligent Manslaughter","2024","Old Saybrook Police Department",""
"Negligent Manslaughter","2024","Orange",""
"Negligent Manslaughter","2024","CSP - Orange",""
"Negligent Manslaughter","2024","Orange Police Department",""
"Negligent Manslaughter","2024","Oxford",""
"Negligent Manslaughter","2024","CSP - Oxford",""
"Negligent Manslaughter","2024","Plainfield",""
"Negligent Manslaughter","2024","CSP - Plainfield",""
"Negligent Manslaughter","2024","Plainfield Police Department",""
"Negligent Manslaughter","2024","Plainville",""
"Negligent Manslaughter","2024","CSP - Plainville",""
"Negligent Manslaughter","2024","Plainville Police Department",""
"Negligent Manslaughter","2024","Plymouth",""
"Negligent Manslaughter","2024","CSP - Plymouth",""
"Negligent Manslaughter","2024","Plymouth Police Department",""
"Negligent Manslaughter","2024","Pomfret",""
"Negligent Manslaughter","2024","CSP - Pomfret",""
"Negligent Manslaughter","2024","Portland",""
"Negligent Manslaughter","2024","CSP - Portland",""
"Negligent Manslaughter","2024","Portland Police Department",""
"Negligent Manslaughter","2024","Preston",""
"Negligent Manslaughter","2024","CSP - Preston",""
"Negligent Manslaughter","2024","Prospect",""
"Negligent Manslaughter","2024","CSP - Prospect",""
"Negligent Manslaughter","2024","Putnam",""
"Negligent Manslaughter","2024","CSP - Putnam",""
"Negligent Manslaughter","2024","Putnam Police Department",""
"Negligent Manslaughter","2024","Redding",""
"Negligent Manslaughter","2024","CSP - Redding",""
"Negligent Manslaughter","2024","Redding Police Department",""
"Negligent Manslaughter","2024","Ridgefield",""
"Negligent Manslaughter","2024","CSP - Ridgefield",""
"Negligent Manslaughter","2024","Ridgefield Police Department",""
"Negligent Manslaughter","2024","Rocky Hill","1"
"Negligent Manslaughter","2024","CSP - Rocky Hill","1"
"Negligent Manslaughter","2024","Rocky Hill Police Department",""
"Negligent Manslaughter","2024","Roxbury",""
"Negligent Manslaughter","2024","CSP - Roxbury",""
"Negligent Manslaughter","2024","Salem",""
"Negligent Manslaughter","2024","CSP - Salem",""
"Negligent Manslaughter","2024","Salisbury",""
"Negligent Manslaughter","2024","CSP - Salisbury",""
"Negligent Manslaughter","2024","Scotland",""
"Negligent Manslaughter","2024","CSP - Scotland",""
"Negligent Manslaughter","2024","Seymour",""
"Negligent Manslaughter","2024","CSP - Seymour",""
"Negligent Manslaughter","2024","Seymour Police Department",""
"Negligent Manslaughter","2024","Sharon",""
"Negligent Manslaughter","2024","CSP - Sharon",""
"Negligent Manslaughter","2024","Shelton",""
"Negligent Manslaughter","2024","CSP - Shelton",""
"Negligent Manslaughter","2024","Shelton Police Department",""
"Negligent Manslaughter","2024","Sherman",""
"Negligent Manslaughter","2024","CSP - Sherman",""
"Negligent Manslaughter","2024","Simsbury",""
"Negligent Manslaughter","2024","CSP - Simsbury",""
"Negligent Manslaughter","2024","Simsbury Police Department",""
"Negligent Manslaughter","2024","Somers",""
"Negligent Manslaughter","2024","CSP - Somers",""
"Negligent Manslaughter","2024","Southbury",""
"Negligent Manslaughter","2024","CSP - Southbury",""
"Negligent Manslaughter","2024","Southington","2"
"Negligent Manslaughter","2024","CSP - Southington","2"
"Negligent Manslaughter","2024","Southington Police Department",""
"Negligent Manslaughter","2024","South Windsor",""
"Negligent Manslaughter","2024","CSP - South Windsor",""
"Negligent Manslaughter","2024","South Windsor Police Department",""
"Negligent Manslaughter","2024","Sprague",""
"Negligent Manslaughter","2024","CSP - Sprague",""
"Negligent Manslaughter","2024","Stafford",""
"Negligent Manslaughter","2024","CSP - Stafford",""
"Negligent Manslaughter","2024","Stamford","1"
"Negligent Manslaughter","2024","CSP - Stamford",""
"Negligent Manslaughter","2024","Stamford Police Department","1"
"Negligent Manslaughter","2024","Sterling",""
"Negligent Manslaughter","2024","CSP - Sterling",""
"Negligent Manslaughter","2024","Stonington",""
"Negligent Manslaughter","2024","CSP - Stonington",""
"Negligent Manslaughter","2024","Stonington Police Department",""
"Negligent Manslaughter","2024","Stratford",""
"Negligent Manslaughter","2024","CSP - Stratford",""
"Negligent Manslaughter","2024","Stratford Police Department",""
"Negligent Manslaughter","2024","Suffield","1"
"Negligent Manslaughter","2024","CSP - Suffield",""
"Negligent Manslaughter","2024","Suffield Police Department","1"
"Negligent Manslaughter","2024","Thomaston",""
"Negligent Manslaughter","2024","CSP - Thomaston",""
"Negligent Manslaughter","2024","Thomaston Police Department",""
"Negligent Manslaughter","2024","Thompson",""
"Negligent Manslaughter","2024","CSP - Thompson",""
"Negligent Manslaughter","2024","Tolland",""
"Negligent Manslaughter","2024","CSP - Tolland",""
"Negligent Manslaughter","2024","Torrington",""
"Negligent Manslaughter","2024","CSP - Torrington",""
"Negligent Manslaughter","2024","Torrington Police Department",""
"Negligent Manslaughter","2024","Trumbull","2"
"Negligent Manslaughter","2024","CSP - Trumbull","2"
"Negligent Manslaughter","2024","Trumbull Police Department",""
"Negligent Manslaughter","2024","Union","1"
"Negligent Manslaughter","2024","CSP - Union","1"
"Negligent Manslaughter","2024","Vernon","1"
"Negligent Manslaughter","2024","CSP - Vernon",""
"Negligent Manslaughter","2024","Vernon Police Department","1"
"Negligent Manslaughter","2024","Voluntown",""
"Negligent Manslaughter","2024","CSP - Voluntown",""
"Negligent Manslaughter","2024","Wallingford","1"
"Negligent Manslaughter","2024","CSP - Wallingford","1"
"Negligent Manslaughter","2024","Wallingford Police Department",""
"Negligent Manslaughter","2024","Warren",""
"Negligent Manslaughter","2024","CSP - Warren",""
"Negligent Manslaughter","2024","Washington",""
"Negligent Manslaughter","2024","CSP - Washington",""
"Negligent Manslaughter","2024","Waterbury","1"
"Negligent Manslaughter","2024","CSP - Waterbury",""
"Negligent Manslaughter","2024","Waterbury Police Department","1"
"Negligent Manslaughter","2024","Waterford",""
"Negligent Manslaughter","2024","CSP - Waterford",""
"Negligent Manslaughter","2024","Waterford Police Department",""
"Negligent Manslaughter","2024","Watertown",""
"Negligent Manslaughter","2024","CSP - Watertown",""
"Negligent Manslaughter","2024","Watertown Police Department",""
"Negligent Manslaughter","2024","Westbrook","1"
"Negligent Manslaughter","2024","CSP - Westbrook","1"
"Negligent Manslaughter","2024","West Hartford",""
"Negligent Manslaughter","2024","CSP - West Hartford",""
"Negligent Manslaughter","2024","West Hartford Police Department",""
"Negligent Manslaughter","2024","West Haven",""
"Negligent Manslaughter","2024","CSP - West Haven",""
"Negligent Manslaughter","2024","West Haven Police Department",""
"Negligent Manslaughter","2024","Weston",""
"Negligent Manslaughter","2024","CSP - Weston",""
"Negligent Manslaughter","2024","Weston Police Department",""
"Negligent Manslaughter","2024","Westport",""
"Negligent Manslaughter","2024","CSP - Westport",""
"Negligent Manslaughter","2024","Westport Police Department",""
